symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
RWE.B,CI First Asset MSCI Europe Low Risk Weighted ETF Unhedged,ETF,CAD,ETFs,26.26,31.68,0.0171,391.8421,Paul Sandhu,0.0,0.0,0.0,"RWE (other than the Unhedged Common Units) has been designed to replicate, to the extent possible, the performance of the MSCI Europe Risk Weighted Top 100 Index (CAD Hedged) (the Hedged Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,9.0726,0.0,0.0,0.0,TSX,26.9800
RWU,CI First Asset MSCI USA Low Risk Weighted ETF,ETF,CAD,ETFs,18.1336,21.79,0.0078,269.1053,Paul Sandhu,0.0,0.0,0.0,"RWU has been designed to replicate, to the extent possible, the performance of the MSCI USA Risk Weighted Top 150 Index (CAD Hedged & MSCI USA Risk Weighted Top 150 Index (the Unhedged Index and, together with the Hedged Index, the Indexes), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,11.3606,0.0,0.0,0.0,TSX,20.1100
RWU.B,CI First Asset MSCI USA Low Risk ETF - Unhedged,ETF,CAD,ETFs,21.63,26.46,0.0077,17.7895,Paul Sandhu,0.0,0.0,0.0,"RWU has been designed to replicate, to the extent possible, the performance of the MSCI USA Risk Weighted Top 150 Index (CAD Hedged & MSCI USA Risk Weighted Top 150 Index (the Unhedged Index and, together with the Hedged Index, the Indexes), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,8.5434,0.0,0.0,0.0,TSX,25.0400
RWW,CI First Asset MSCI World Low Risk Weighted ETF,ETF,CAD,ETFs,30.03,34.34,0.018,1002.3684,Paul Sandhu,0.0,0.0,0.0,"RWW (other than the Unhedged Common Units) has been designed to replicate, to the extent possible, the performance of the MSCI World Risk Weighted Top 200 Index (CAD Hedged) (the Hedged Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,23.1007,0.0,0.0,0.0,TSX,32.2200
RWW.B,CI First Asset MSCI World Low Risk Weighted ETF Unhedged,ETF,CAD,ETFs,32.75,36.94,0.0182,576.7368,Paul Sandhu,0.0,0.0,0.0,"RWW (other than the Unhedged Common Units) has been designed to replicate, to the extent possible, the performance of the MSCI World Risk Weighted Top 200 Index (CAD Hedged) (the Hedged Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,10.3035,0.0,0.0,0.0,TSX,34.6800
RWX,CI First Asset MSCI International Low Risk Weighted ETF,ETF,CAD,ETFs,20.29,22.6,0.041,3715.7368,Paul Sandhu,0.0,0.0,0.0,"RWX (other than the Unhedged Common Units) has been designed to replicate, to the extent possible, the performance of the MSCI EAFE Risk Weighted Top 175 Index, net of expenses. In respect of the Unhedged Common Units, RWX has been designed to replicate, to the extent possible, the performance of the MSCI EAFE Risk Weighted Top 175 Index",0.0,2009.0,Investment Trusts Or Mutual Funds,5.72,0.0,0.0,0.0,TSX,20.4700
RWX.B,CI First Asset MSCI Intl. Low Risk Weighted ETF,ETF,CAD,ETFs,18.43,20.94,0.0458,1157.0526,Paul Sandhu,0.0,0.0,0.0,"RWX (other than the Unhedged Common Units) has been designed to replicate, to the extent possible, the performance of the MSCI EAFE Risk Weighted Top 175 Index, net of expenses. In respect of the Unhedged Common Units, RWX has been designed to replicate, to the extent possible, the performance of the MSCI EAFE Risk Weighted Top 175 Index",0.0,2009.0,Investment Trusts Or Mutual Funds,5.3038,0.0,0.0,0.0,TSX,18.6900
RXD,RBC Quant Emerging Markets Dividend Leaders ETF,ETF,CAD,ETFs,19.97,23.01,0.0297,730.0,0,0.0,0.0,0.0,The Fund seeks to provide unitholders with exposure to the performance of a diversified portfolio of high-quality emerging market dividend-paying equity securities that will provide regular income and that have the potential for long-term capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,44.595,0.0,0.0,0.0,TSX,19.9700
STPL,BMO Global Consumer Staples Hedged to CAD Index ETF,ETF,CAD,ETFs,21.7,25.03,0.0228,8744.6842,0,0.0,0.0,0.0,"BMO Global Consumer Staples Hedged to CAD Index ETF seeks to replicate, to the extent possible, the  performance of a global consumer staples index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,45.4917,0.0,0.0,0.0,TSX,22.9200
SVR,BlackRock iShares Silver Bullion ETF Hedged,ETF,CAD,ETFs,10.88,14.53,0.0,13432.9474,0,0.0,0.0,0.0,"The investment objective of SVR is to replicate the performance of the price of silver bullion, less SVRs fees and  expenses. To achieve its investment objective, SVR invests in long-term holdings of unencumbered silver bullion in 1,000 troy ounce international bar sizes.",0.0,0.0,Investment Trusts Or Mutual Funds,104.08,0.0,0.0,0.0,TSX,13.0300
SVR.C,BlackRock iShares Silver Bullion ETF Non-Hedged,ETF,CAD,ETFs,10.68,13.31,0.0,7955.4211,0,0.0,0.0,0.0,"The investment objective of SVR is to replicate the performance of the price of silver bullion, less SVRs fees and  expenses. To achieve its investment objective, SVR invests in long-term holdings of unencumbered silver bullion in 1,000 troy ounce international bar sizes.",0.0,0.0,Investment Trusts Or Mutual Funds,35.1725,0.0,0.0,0.0,TSX,12.7600
SYLD,Purpose Strategic Yield Fund ETF,ETF,CAD,ETFs,20.31,21.49,0.0575,4264.7368,0,0.0,0.0,0.0,"The funds investment objective is to seek to provide investors with a high yield by investing primarily in, or obtaining exposure primarily to, fixed income securities of corporate issuers located in Canada or the United States. Investments in fixed income securities generally will be below investment grade.",0.0,0.0,Investment Trusts Or Mutual Funds,100.7935,0.0,0.0,0.0,TSX,20.3100
TDB,TD Canadian Aggregate Bond Index ETF,ETF,CAD,ETFs,14.05,15.27,0.0261,2467.6842,0,0.0,0.0,0.0,"TD Canadian Aggregate Bond Index ETF seeks to track, to the extent reasonably possible and before the deduction of fees and expenses, the performance of a Canadian aggregate bond index that measures the investment return of Canadian dollar-denominated investment grade.",0.0,0.0,Investment Trusts Or Mutual Funds,490.1504,0.0,0.0,0.0,TSX,14.0500
TEC,TD Global Tech Leaders Index ETF,ETF,CAD,ETFs,23.46,31.63,0.0028,167910.3158,0,0.0,0.0,0.0,"the ETF seeks to track the Solactive Global Technology Leaders Index (CA NTR) (or any successor thereto), an index calculated by Solactive AG which tracks the performance of securities of global mid- and large-capitalization issuers that are related to technology.",0.0,0.0,Investment Trusts Or Mutual Funds,1376.6834,0.0,0.0,0.0,TSX,24.6100
THE,TD International Equity CAD Hedged Index ETF,ETF,CAD,ETFs,19.21,22.54,0.0246,1684.3684,0,0.0,0.0,0.0,"TD International Equity CAD Hedged Index ETF seeks to track, to the extent reasonably possible and before the deduction of fees and expenses, the performance of an international equity markets index that measures the investment return of mid- and large-capitalization issuers in the European, Asian and Far East regions, excluding South Korea.",0.0,0.0,Investment Trusts Or Mutual Funds,9.895,0.0,0.0,0.0,TSX,19.9400
TLF,Brompton Tech Leaders Income ETF - CAD,ETF,CAD,ETFs,17.97,23.87,0.0459,4998.3158,0,0.0,0.0,0.0,"The investment objectives of Brompton Tech Leaders Income ETF are to provide Unitholders of the Brompton ETF with: (a) stable monthly cash distributions, (b) the opportunity for capital appreciation, and (c) lower overall volatility.",0.0,0.0,Investment Trusts Or Mutual Funds,61.184,0.0,0.0,0.0,TSX,18.2300
TLV,Invesco S&P/TSX Composite Low Volatility Index ETF,ETF,CAD,ETFs,29.17,33.21,0.0266,3121.6316,0,0.0,0.0,0.0,"TLV seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the S&P/TSX Composite Low Volatility Index, or any successor thereto. This ETF invests, directly or indirectly, primarily in Canadian equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,292.8135,0.0,0.0,0.0,TSX,33.2100
TPE,TD International Equity Index ETF,ETF,CAD,ETFs,17.55,21.29,0.0276,5981.0,0,0.0,0.0,0.0,"TD International Equity Index ETF seeks to track, to the extent reasonably possible and before the deduction of fees and expenses, the performance of an international equity markets index that measures the investment return of mid- and large-capitalization issuers in the European, Asian and Far East regions, excluding South Korea.",0.0,0.0,Investment Trusts Or Mutual Funds,902.9134,0.0,0.0,0.0,TSX,17.9700
TTP,TD Canadian Equity Index ETF,ETF,CAD,ETFs,20.99,24.87,0.0183,17183.5263,0,0.0,0.0,0.0,"TD Canadian Equity Index ETF seeks to track, to the extent reasonably possible and before the deduction of fees and expenses, the performance of a broad Canadian equity market index that measures the investment return of publicly traded securities in the Canadian market.",0.0,0.0,Investment Trusts Or Mutual Funds,1753.7894,0.0,0.0,0.0,TSX,24.5700
TXF,CI Tech Giants Covered Call ETF,ETF,CAD,ETFs,18.13,23.86,0.0963,82350.2632,Paul Sandhu,0.0,0.0,0.0,"The ETF's investment objective is to provide Unitholders, through an actively managed portfolio, with (i) quarterly cash distributions, (ii) the opportunity for capital  appreciation by investing on an equal weight basis in a portfolio of securities of the 25 largest technology issuers measured by market capitalization.",0.0,2009.0,Investment Trusts Or Mutual Funds,471.6345,0.0,0.0,0.0,TSX,18.4600
TXF.B,CI First Asset Tech Giants Covered Call ETF - Unhedged,ETF,CAD,ETFs,20.2,26.24,0.0857,2708.6316,Paul Sandhu,0.0,0.0,0.0,"The ETF's investment objective is to provide Unitholders, through an actively managed portfolio, with (i) quarterly cash distributions, (ii) the opportunity for capital  appreciation by investing on an equal weight basis in a portfolio of securities of the 25 largest technology issuers measured by market capitalization.",0.0,2009.0,Investment Trusts Or Mutual Funds,63.922,0.0,0.0,0.0,TSX,20.6200
ULV.F,Invesco S&P 500 Low Volatility Index ETF CAD,ETF,CAD,ETFs,41.79,50.79,0.016,3656.3158,0,0.0,0.0,0.0,"ULV seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the S&P 500 Low Volatility Index, or any successor thereto, on an unhedged basis, in the case of any unhedged units, or on a hedged basis, in the case of any hedged units.",0.0,0.0,Investment Trusts Or Mutual Funds,189.6524,0.0,0.0,0.0,TSX,46.7700
VA,Vanguard FTSE Developed,ETF,CAD,ETFs,33.82,40.75,0.0261,2102.4737,0,0.0,0.0,0.0,"Vanguard FTSE Developed Asia Pacific All Cap Index ETF seeks to track, to the extent reasonably possible and before  fees and expenses, the performance of a broad Asia Pacific equity index that focuses on developed Asia Pacific  markets. Currently, this Vanguard ETF seeks to track the FTSE Developed Asia Pacific All Cap Index.",0.0,0.0,Investment Trusts Or Mutual Funds,88.8442,0.0,0.0,0.0,TSX,33.9100
VBG,Vanguard Global ex-U.S. Aggregate Bond Index ETF,ETF,CAD,ETFs,25.32,27.88,0.0299,3079.0526,0,0.0,0.0,0.0,"Vanguard Global ex-U.S. Aggregate Bond  Index ETF (CAD-hedged) seeks to track, to  the extent reasonably possible and before  fees and expenses, the performance of a  broad global bond index, which Index is  hedged to the Canadian dollar.",0.0,0.0,Investment Trusts Or Mutual Funds,646.4286,0.0,0.0,0.0,TSX,25.4700
VBU,Vanguard U.S. Aggregate Bond Index ETF,ETF,CAD,ETFs,24.33,26.3,0.0197,10487.2105,0,0.0,0.0,0.0,"Vanguard U.S. Aggregate Bond Index ETF  (CAD-hedged) seeks to track, to the extent  reasonably possible and before fees and  expenses, the performance of a broad U.S.  bond index, which Index is hedged to the  Canadian dollar.",0.0,0.0,Investment Trusts Or Mutual Funds,840.4602,0.0,0.0,0.0,TSX,24.3400
VCB,Vanguard Canadian Corporate Bond Index ETF,ETF,CAD,ETFs,24.22,26.14,0.0285,3380.6842,0,0.0,0.0,0.0,"Vanguard Canadian Corporate Bond Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad Canadian credit bond index.",0.0,0.0,Investment Trusts Or Mutual Funds,202.5628,0.0,0.0,0.0,TSX,24.2300
VCE,Vanguard FTSE Canada Index ETF,ETF,CAD,ETFs,39.92,47.61,0.0262,27270.1053,0,0.0,0.0,0.0,"The fund seeks to track, to the extent reasonably possible and before fees and expenses, the  performance of a broad Canadian equity index that measures the investment return of publicly traded  securities in the Canadian market.",0.0,0.0,Investment Trusts Or Mutual Funds,1311.414,0.0,0.0,0.0,TSX,46.9200
VCIP,Vanguard Conservative Income ETF,ETF,CAD,ETFs,26.3,28.34,0.0236,8612.4737,0,0.0,0.0,0.0,Vanguard Conservative Income ETF Portfolio seeks to provide a combination of income and some long-term capital growth by investing in equity and fixed income securities,0.0,0.0,Investment Trusts Or Mutual Funds,232.3152,0.0,0.0,0.0,TSX,26.3000
VCN,Vanguard FTSE Canada All Cap Index ETF,ETF,CAD,ETFs,37.45,44.07,0.0245,94460.9474,0,0.0,0.0,0.0,"Vanguard FTSE Canada All Cap Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad Canadian equity index that measures the investment return of large-, midand small-capitalization, publicly traded securities in the Canadian market.",0.0,0.0,Investment Trusts Or Mutual Funds,4910.0625,0.0,0.0,0.0,TSX,43.5000
VDU,Vanguard FTSE Developed All Cap Ex U.S. Index ETF,ETF,CAD,ETFs,35.35,42.49,0.03,20510.8947,0,0.0,0.0,0.0,"The investment objective of Vanguard FTSE Developed All Cap ex U.S. Index ETF (the ETF) is to track, to the extent reasonably possible and before fees and expenses, the performance of the FTSE Developed All Cap ex US Index (the Index)",0.0,0.0,Investment Trusts Or Mutual Funds,358.6895,0.0,0.0,0.0,TSX,36.1400
VDY,Vanguard FTSE Canadian High Dividend Yield Index ETF,ETF,CAD,ETFs,37.15,47.15,0.0323,142221.5789,0,0.0,0.0,0.0,"Vanguard FTSE Canadian High Dividend Yield Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad Canadian equity index that measures the investment return of common stocks of Canadian companies that are characterized by high dividend yield.",0.0,0.0,Investment Trusts Or Mutual Funds,1699.4,0.0,0.0,0.0,TSX,46.8800
VE,Vanguard FTSE Developed Europe All Capital Index ETF CAD Hedged,ETF,CAD,ETFs,27.51,34.45,0.0344,4396.8947,0,0.0,0.0,0.0,"Vanguard FTSE Developed Europe All Cap Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad European equity index that focuses on developed European markets.",0.0,0.0,Investment Trusts Or Mutual Funds,165.597,0.0,0.0,0.0,TSX,28.9000
VEE,Vanguard FTSE Emerging Markets All Cap Index ETF,ETF,CAD,ETFs,33.58,40.7,0.0244,60619.3684,0,0.0,0.0,0.0,"Vanguard FTSE Emerging Markets All Cap Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad emerging markets index.",0.0,0.0,Investment Trusts Or Mutual Funds,1504.0482,0.0,0.0,0.0,TSX,33.5800
VEF,Vanguard FTSE Developed All Canadian - ETF,ETF,CAD,ETFs,43.45,50.68,0.0284,9500.3158,0,0.0,0.0,0.0,"Vanguard FTSE Developed All Cap ex U.S. Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad global equity index that focuses on providing coverage of developed markets, excluding the U.S.",0.0,0.0,Investment Trusts Or Mutual Funds,529.1688,0.0,0.0,0.0,TSX,44.7500
VEQT,Vanguard All-Equity ETF,ETF,CAD,ETFs,32.14,37.72,0.0152,221971.7368,0,0.0,0.0,0.0,The Vanguard All-Equity ETF Portfolio seeks to provide long-term capital growth by investing primarily in equity securities.,0.0,0.0,Investment Trusts Or Mutual Funds,1861.75,0.0,0.0,0.0,TSX,33.8500
VFV,Vanguard S&P 500 Index ETF,ETF,CAD,ETFs,86.59,109.47,0.0119,260215.5263,0,0.0,0.0,0.0,"The investment objective of Vanguard S&P 500 Index ETF (the ETF) is to track, to the extent reasonably possible and before fees and expenses, the performance of the S&P 500 Index (the Index).",0.0,0.0,Investment Trusts Or Mutual Funds,6289.1244,0.0,0.0,0.0,TSX,95.1600
VGG,Vanguard U.S.Dividend Appreciation Index ETF,ETF,CAD,ETFs,61.0,76.0,0.0135,9380.0526,0,0.0,0.0,0.0,"seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a U.S. equity index that measures the investment return of common stocks of U.S. companies that have a record of increasing dividends over time. Currently, this Vanguard ETF seeks to track the NASDAQ US Dividend Achievers Select Index",0.0,0.0,Investment Trusts Or Mutual Funds,934.99,0.0,0.0,0.0,TSX,66.5000
VGH,Vanguard U Shares Dividend Appreciatio,ETF,CAD,ETFs,48.18,58.08,0.0137,8858.1579,0,0.0,0.0,0.0,"seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a U.S. equity index that measures the investment return of common stocks of U.S. companies that have a record of increasing dividends over time. Currently, this Vanguard ETF seeks to track the NASDAQ US Dividend Achievers Select Index",0.0,0.0,Investment Trusts Or Mutual Funds,450.6999,0.0,0.0,0.0,TSX,51.2800
VGV,Vanguard Canadian Government Bond Index ETF,ETF,CAD,ETFs,24.14,26.25,0.0248,4873.6842,0,0.0,0.0,0.0,"Vanguard Canadian Government Bond Index ETF seeks to track, to the extent reasonably possible and before  fees and expenses, the performance of a broad Canadian government bond index. Currently, this Vanguard ETF seeks  to track the Bloomberg Barclays Global Aggregate Canadian Government Float Adjusted Bond Index (or any  successor thereto).",0.0,0.0,Investment Trusts Or Mutual Funds,53.064,0.0,0.0,0.0,TSX,24.1400
VI,Vanguard FTSE Developed All Cap ex North America Index ETFCAD-Hedged,ETF,CAD,ETFs,30.01,35.99,0.0259,4177.9474,0,0.0,0.0,0.0,"Vanguard FTSE Developed All Cap ex North America Index ETF (CAD-hedged) seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad global equity index that focuses on providing coverage of developed markets, excluding the U.S. and Canada, which Index is hedged to the Canadian dollar.",0.0,0.0,Investment Trusts Or Mutual Funds,217.49,0.0,0.0,0.0,TSX,31.0900
VIDY,Vanguard FTSE Developed ex North America High Dividend Yield Index ETF,ETF,CAD,ETFs,24.2,27.9,0.0351,4262.0,0,0.0,0.0,0.0,"It seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad international equity index that measures the investment return of common stocks of companies that are characterized by high dividend yield, with a focus on companies located in developed markets, excluding Canada and the U.S.",0.0,0.0,Investment Trusts Or Mutual Funds,57.592,0.0,0.0,0.0,TSX,25.0600
VIU,Vanguard FTSE Developed All Capital Ex North Amer Index ETF - ETF,ETF,CAD,ETFs,27.84,33.96,0.0271,39519.5789,0,0.0,0.0,0.0,"Vanguard FTSE Developed All Cap ex North America Index ETF (CAD-hedged) seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad global equity index that focuses on providing coverage of developed markets, excluding the U.S. and Canada, which Index is hedged to the Canadian dollar.",0.0,0.0,Investment Trusts Or Mutual Funds,2719.1012,0.0,0.0,0.0,TSX,28.5800
VMO,Vanguard Global Momentum Factor ETF,ETF,CAD,ETFs,41.82,50.62,0.0124,2163.4211,0,0.0,0.0,0.0,VMO is an actively managed fund of developed-market stocks. The fund seeks long-term capital appreciation by holding stocks with relatively strong recent performance.,0.0,0.0,Investment Trusts Or Mutual Funds,53.85,0.0,0.0,0.0,TSX,43.2500
VSB,Vanguard Canadian Short-Term Bond Index ETF,ETF,CAD,ETFs,23.23,24.31,0.0206,43405.1053,0,0.0,0.0,0.0,"Vanguard Canadian Short-Term Bond Index  ETF seeks to track, to the extent reasonably  possible and before fees and expenses, the  performance of a broad Canadian bond index  with a short-term dollar weighted average  maturity.",0.0,0.0,Investment Trusts Or Mutual Funds,1335.725,0.0,0.0,0.0,TSX,23.2300
VSC,Vanguard Canadian Short-Term Corporate Bond Index ETF,ETF,CAD,ETFs,23.63,24.93,0.0264,20878.3684,0,0.0,0.0,0.0,"Vanguard Canadian Short-Term Corporate Bond Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad Canadian credit bond index with a short-term dollar-weighted average maturity",0.0,0.0,Investment Trusts Or Mutual Funds,1325.643,0.0,0.0,0.0,TSX,23.6300
VUN,Vanguard U.S.Total Market Index ETF,ETF,CAD,ETFs,68.5,84.79,0.0109,48632.1053,0,0.0,0.0,0.0,"Vanguard U.S. Total Market Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad U.S. equity index that measures the investment returns of primarily large-capitalization U.S. stocks.",0.0,0.0,Investment Trusts Or Mutual Funds,5055.5606,0.0,0.0,0.0,TSX,73.3150
VUS,Vanguard U.S. Total Market Index ETF CAD-hedged,ETF,CAD,ETFs,73.49,89.8,0.011,17541.8947,0,0.0,0.0,0.0,"Vanguard U.S. Total Market Index ETF (CAD-hedged) seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad U.S. equity index that measures the investment return of primarily large-capitalization U.S. stocks, which Index is hedged to the Canadian dollar.",0.0,0.0,Investment Trusts Or Mutual Funds,1020.125,0.0,0.0,0.0,TSX,77.4700
VVL,Vanguard Global Value Factor ETF,ETF,CAD,ETFs,36.13,43.75,0.0153,10987.6316,0,0.0,0.0,0.0,VVL is an actively managed fund of developed-market stocks. The fund seeks long-term capital appreciation by holding securities that appear underpriced relative to their fundamental value metrics.,0.0,0.0,Investment Trusts Or Mutual Funds,292.7072,0.0,0.0,0.0,TSX,39.7700
VVO,Vanguard Global Minimum Volatility ETF,ETF,CAD,ETFs,31.05,35.27,0.0251,967.7895,0,0.0,0.0,0.0,VVO is an actively managed fund of global stocks. The fund seeks long-term capital appreciation by holding stocks with low volatility relative to the global equity market.,0.0,0.0,Investment Trusts Or Mutual Funds,35.4368,0.0,0.0,0.0,TSX,31.6400
VXC,Vanguard FTSE Global All Cap ex Canada Index ETF,ETF,CAD,ETFs,45.55,53.0,0.0169,18668.7368,0,0.0,0.0,0.0,"Vanguard FTSE Global All Cap ex Canada Index ETF seeks to track, to the extent reasonably possible and before fees and expenses, the performance of a broad global equity index that focuses on developed and emerging markets, excluding Canada.",0.0,0.0,Investment Trusts Or Mutual Funds,1250.5152,0.0,0.0,0.0,TSX,45.8400
VXM.B,CI First Asset Morningstar International Value Index ETF Unhedged,ETF,CAD,ETFs,23.0,26.88,0.022,761.2632,Paul Sandhu,0.0,0.0,0.0,"VXM has been designed to replicate, to the extent possible, the performance of the Morningstar Developed Markets ex-North America Target Value Index (the Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,532.8132,0.0,0.0,0.0,TSX,23.6800
WXM,CI First Asset Morningstar Canada Momentum Index ETF,ETF,CAD,ETFs,21.22,26.06,0.0101,6481.6316,Paul Sandhu,0.0,0.0,0.0,"The Fund has been designed to replicate, to the extent possible, the performance of the Morningstar Canada Target Momentum IndexTM (the Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,961.5631,0.0,0.0,0.0,TSX,25.5400
XAW,BlackRock Canada iShares Core MSCI All Country Wrld ex Canada Ind ETF,ETF,CAD,ETFs,31.39,36.77,0.0199,131223.2105,0,0.0,0.0,0.0,"XAW seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI ACWI ex Canada IMI, net of expenses. Under normal market conditions, XAW will primarily invest in securities of one or more iShares ETFs and/or international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,1756.881,0.0,0.0,0.0,TSX,31.7700
XBAL,iShares Core Balanced ETF Portfolio,ETF,CAD,ETFs,25.52,28.19,0.0191,34089.9474,0,0.0,0.0,0.0,The Fund seeks to provide long-term capital growth and income by investing primarily in one or more exchange-traded funds managed by BlackRock Canada or an affiliate that provide exposure to equity and/or fixed income securities.,0.0,0.0,Investment Trusts Or Mutual Funds,900.1238,0.0,0.0,0.0,TSX,25.8100
XBM,BlackRock Canada iShares S&P/TSX Global Base Metals Index ETF,ETF,CAD,ETFs,15.61,24.43,0.0252,40475.2105,0,0.0,0.0,0.0,"XBM seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX  Global Base Metals Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,344.129,0.0,0.0,0.0,TSX,22.7900
XCB,BlackRock Canada iShares Canadian Corporate Bond Index ETF,ETF,CAD,ETFs,20.22,22.14,0.0325,52019.0,0,0.0,0.0,0.0,"Seeks to provide income by replicating the performance of the FTSE Canada All Corporate Bond Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,1361.415,0.0,0.0,0.0,TSX,20.3500
XCD,BlackRock Canada iShares S&P Global Cons Disc Indx ETFCAD-Hedged,ETF,CAD,ETFs,43.21,57.62,0.0046,2872.3158,0,0.0,0.0,0.0,"XCD seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P Global 1200 Consumer Discretionary Capped CAD Hedged Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,71.3538,0.0,0.0,0.0,TSX,44.2700
XCG,BlackRock Canada iShares Canadian Growth Index ETF,ETF,CAD,ETFs,40.0,47.75,0.0164,2624.5263,0,0.0,0.0,0.0,"Seeks long-term capital growth by replicating the performance of the Dow Jones Canada Select Growth Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,79.722,0.0,0.0,0.0,TSX,44.4100
XCH,BlackRock Canada iShares China Index ETF,ETF,CAD,ETFs,17.71,28.96,0.0188,18410.3684,0,0.0,0.0,0.0,"XCH seeks to provide long-term capital growth by replicating, to the extent possible, the performance of an Index which is a diversified representation of the Chinese equity market, net of expenses. XCH currently seeks to replicate the performance of the FTSE China 50 Index. Under normal market conditions",0.0,0.0,Investment Trusts Or Mutual Funds,73.5795,0.0,0.0,0.0,TSX,17.7300
XCS,BlackRock Canada iShares S&P/TSX SmallCap Index ETF,ETF,CAD,ETFs,18.0,21.87,0.0146,12043.4737,0,0.0,0.0,0.0,"XCS seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the S&P/TSX",0.0,0.0,Investment Trusts Or Mutual Funds,171.44,0.0,0.0,0.0,TSX,21.4300
XCV,BlackRock Canada iShares Canadian Value Index ETF,ETF,CAD,ETFs,27.49,35.95,0.0197,17985.3158,0,0.0,0.0,0.0,"Seeks long-term capital growth by replicating the performance of the Dow Jones Canada Select Value Index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,96.606,0.0,0.0,0.0,TSX,35.8000
XDG,iShares Core MSCI Global Quality Dividend Index ETF,ETF,CAD,ETFs,21.21,23.75,0.0321,7001.8421,0,0.0,0.0,0.0,"XDG seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  World High Dividend Yield Index, net of expenses.  Under normal market conditions, XDG will primarily invest in securities of one or more iShares ETFs and/or  international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,299.455,0.0,0.0,0.0,TSX,22.1000
XDGH,iShares Core MSCI Global Quality Dividend Index ETF CAD-Hedged,ETF,CAD,ETFs,22.38,24.93,0.0342,7571.1579,0,0.0,0.0,0.0,"XDG seeks to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI  World High Dividend Yield Index, net of expenses.  Under normal market conditions, XDG will primarily invest in securities of one or more iShares ETFs and/or  international equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,66.4905,0.0,0.0,0.0,TSX,23.3300
XDIV,iShares Core MSCI Canadian Quality,ETF,CAD,ETFs,21.84,26.53,0.0359,59049.4211,0,0.0,0.0,0.0,XDIV is a fund-of-funds that tracks an index of Canadian large- and midcap stocks with higher-than-average dividend yields.,0.0,0.0,Investment Trusts Or Mutual Funds,712.8,0.0,0.0,0.0,TSX,26.4000
XDU,iShares Core MSCI US Quality Dividend Index ETF,ETF,CAD,ETFs,23.07,26.99,0.023,5270.3684,0,0.0,0.0,0.0,"The investment objective of the Fund is to provide long-term capital growth by replicating, to the extent possible, the performance of the MSCI USA High Dividend Yield Index (the Index), net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,124.75,0.0,0.0,0.0,TSX,25.0400
